"Geolocation","Commodity Description","2024 Mar"
"..National Capital Region (NCR)","01.1.4.8 - Eggs (ND)",..
"..National Capital Region (NCR)","01.1.5 - Oils and fats (ND)",..
"..National Capital Region (NCR)","01.1.5.1 - Vegetable oils (ND)",..
"..National Capital Region (NCR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"..National Capital Region (NCR)","01.1.5.3 - Margarine and similar preparations (ND)",..
"..National Capital Region (NCR)","01.1.5.9 - Other animal oils and fats (ND)",..
"..National Capital Region (NCR)","01.1.6 - Fruits and nuts (ND)",..
"..National Capital Region (NCR)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",..
"..National Capital Region (NCR)","01.1.6.2 - Citrus fruits, fresh (ND)",..
"..National Capital Region (NCR)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"..National Capital Region (NCR)","01.1.6.5 - Other fruits, fresh (ND)",..
"..National Capital Region (NCR)","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"..National Capital Region (NCR)","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"..National Capital Region (NCR)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",..
"..National Capital Region (NCR)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",..
"..National Capital Region (NCR)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",..
"..National Capital Region (NCR)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",..
"..National Capital Region (NCR)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",..
"..National Capital Region (NCR)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",..
"..National Capital Region (NCR)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",..
"..National Capital Region (NCR)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"..National Capital Region (NCR)","01.1.8 - Sugar, confectionery and desserts (ND)",..
"..National Capital Region (NCR)","01.1.8.1 - Cane and beet sugar (ND)",..
"..National Capital Region (NCR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"..National Capital Region (NCR)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"..National Capital Region (NCR)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"..National Capital Region (NCR)","01.1.8.6 - Ice, ice cream and sorbet (ND)",..
"..National Capital Region (NCR)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"..National Capital Region (NCR)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",..
"..National Capital Region (NCR)","01.1.9.2 - Baby food (ND)",..
"..National Capital Region (NCR)","01.1.9.3 - Salt, condiments and sauces (ND)",..
"..National Capital Region (NCR)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"..National Capital Region (NCR)","01.1.9.9 - Other food products n.e.c. (ND)",..
"..National Capital Region (NCR)","01.2 - NON-ALCOHOLIC BEVERAGES",..
"..National Capital Region (NCR)","01.2.1 - Fruit and vegetable juices (ND)",..
"..National Capital Region (NCR)","01.2.1.0 - Fruit and vegetable juices (ND)",..
"..National Capital Region (NCR)","01.2.2 - Coffee and coffee substitutes (ND)",..
"..National Capital Region (NCR)","01.2.2.0 - Coffee and coffee substitutes (ND)",..
"..National Capital Region (NCR)","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"..National Capital Region (NCR)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"..National Capital Region (NCR)","01.2.4 - Cocoa drinks (ND)",..
"..National Capital Region (NCR)","01.2.4.0 - Cocoa drinks (ND)",..
"..National Capital Region (NCR)","01.2.5 - Water (ND)",..
"..National Capital Region (NCR)","01.2.5.0 - Water (ND)",..
"..National Capital Region (NCR)","01.2.6 - Soft drinks (ND)",..
"..National Capital Region (NCR)","01.2.6.0 - Soft drinks (ND)",..
"..National Capital Region (NCR)","01.2.9 - Other non-alcoholic beverages (ND)",..
"..National Capital Region (NCR)","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"..National Capital Region (NCR)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",..
"..National Capital Region (NCR)","02.1 - ALCOHOLIC BEVERAGES",..
"..National Capital Region (NCR)","02.1.1 - Spirits and liquors (ND)",..
"..National Capital Region (NCR)","02.1.1.0 - Spirits and liquors (ND)",..
"..National Capital Region (NCR)","02.1.2 - Wine (ND)",..
"..National Capital Region (NCR)","02.1.2.1 - Wine from grapes (ND)",..
"..National Capital Region (NCR)","02.1.2.2 - Wine from other sources (ND)",..
"..National Capital Region (NCR)","02.1.3 - Beer (ND)",..
"..National Capital Region (NCR)","02.1.3.0 - Beer (ND)",..
"..National Capital Region (NCR)","02.3 - TOBACCO",..
"..National Capital Region (NCR)","02.3.0 - Tobacco (ND)",..
"..National Capital Region (NCR)","02.3.0.1 - Cigarettes (ND)",..
"..National Capital Region (NCR)","02.3.0.2 - Cigars (ND)",..
"..National Capital Region (NCR)","02.3.0.9 - Other tobacco products (ND)",..
"..National Capital Region (NCR)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"..National Capital Region (NCR)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"..National Capital Region (NCR)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"..National Capital Region (NCR)","02.900 - NON-FOOD",..
"..National Capital Region (NCR)","03 - CLOTHING AND FOOTWEAR",..
"..National Capital Region (NCR)","03.1 - CLOTHING",..
"..National Capital Region (NCR)","03.1.1 - Clothing materials (SD)",..
"..National Capital Region (NCR)","03.1.1.0 - Clothing materials (SD)",..
"..National Capital Region (NCR)","03.1.2 - Garments (SD)",..
"..National Capital Region (NCR)","03.1.2.1 - Garments for men or boys (SD)",..
"..National Capital Region (NCR)","03.1.2.2 - Garments for women or girls (SD)",..
"..National Capital Region (NCR)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",..
"..National Capital Region (NCR)","03.1.2.4 - School uniforms (SD)",..
"..National Capital Region (NCR)","03.1.3 - Other articles of clothing and clothing accessories (SD)",..
"..National Capital Region (NCR)","03.1.3.1 - Other articles of clothing (SD)",..
"..National Capital Region (NCR)","03.1.3.2 - Clothing accessories (SD)",..
"..National Capital Region (NCR)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"..National Capital Region (NCR)","03.1.4.1 - Cleaning of clothing (S)",..
"..National Capital Region (NCR)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"..National Capital Region (NCR)","03.2 - FOOTWEAR",..
"..National Capital Region (NCR)","03.2.1 - Shoes and other footwear (SD)",..
"..National Capital Region (NCR)","03.2.1.1 - Footwear for men (SD)",..
"..National Capital Region (NCR)","03.2.1.2 - Footwear for women (SD)",..
"..National Capital Region (NCR)","03.2.1.3 - Footwear for infants and children (SD)",..
"..National Capital Region (NCR)","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"..National Capital Region (NCR)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"..National Capital Region (NCR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",..
"..National Capital Region (NCR)","04.1 - ACTUAL RENTALS FOR HOUSING",..
"..National Capital Region (NCR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",..
"..National Capital Region (NCR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",..
"..National Capital Region (NCR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",..
"..National Capital Region (NCR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",..
"..National Capital Region (NCR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",..
"..National Capital Region (NCR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
"..National Capital Region (NCR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
"..National Capital Region (NCR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",..
"..National Capital Region (NCR)","04.4.1 - Water supply (ND)",..
"..National Capital Region (NCR)","04.4.1.1 - Water supply through network systems (ND)",..
"..National Capital Region (NCR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",..
"..National Capital Region (NCR)","04.5.1 - Electricity (ND)",..
"..National Capital Region (NCR)","04.5.1.0 - Electricity (ND)",..
"..National Capital Region (NCR)","04.5.2 - Gas (ND)",..
"..National Capital Region (NCR)","04.5.2.2 - Liquefied hydrocarbons (ND)",..
"..National Capital Region (NCR)","04.5.3 - Liquid fuels (ND)",..
"..National Capital Region (NCR)","04.5.3.0 - Liquid fuels (ND)",..
"..National Capital Region (NCR)","04.5.4 - Solid fuels (ND)",..
"..National Capital Region (NCR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"..National Capital Region (NCR)","04.5.4.3 - Charcoal (ND)",..
"..National Capital Region (NCR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",..
"..National Capital Region (NCR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
"..National Capital Region (NCR)","05.1.1 - Furniture, furnishings and loose carpets (D)",..
"..National Capital Region (NCR)","05.1.1.1 - Household furniture (D)",..
"..National Capital Region (NCR)","05.1.1.3 - Lighting equipment (D)",..
"..National Capital Region (NCR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"..National Capital Region (NCR)","05.2 - HOUSEHOLD TEXTILES",..
"..National Capital Region (NCR)","05.2.1 - Household textiles (SD)",..
"..National Capital Region (NCR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"..National Capital Region (NCR)","05.2.1.2 - Bed linen and bedding (SD)",..
"..National Capital Region (NCR)","05.2.1.3 - Table linen and bathroom linen (SD)",..
"..National Capital Region (NCR)","05.2.1.9 - Other household textiles (SD)",..
"..National Capital Region (NCR)","05.3 - HOUSEHOLD APPLIANCES",..
"..National Capital Region (NCR)","05.3.1 - Major household appliances, whether electric or not (D)",..
"..National Capital Region (NCR)","05.3.1.1 - Major kitchen appliances (D)",..
"..National Capital Region (NCR)","05.3.1.2 - Major laundry appliances (D)",..
"..National Capital Region (NCR)","05.3.1.3 - Heaters, air conditioners (D)",..
"..National Capital Region (NCR)","05.3.2 - Small household appliances (SD)",..
"..National Capital Region (NCR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"..National Capital Region (NCR)","05.3.2.9 - Other small household appliances (SD)",..
"..National Capital Region (NCR)","05.3.3 - Repair, installation and hire of household appliances (S)",..
"..National Capital Region (NCR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"..National Capital Region (NCR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",..
"..National Capital Region (NCR)","05.4.0 - Glassware, tableware and household utensils (SD)",..
"..National Capital Region (NCR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",..
"..National Capital Region (NCR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",..
"..National Capital Region (NCR)","05.4.0.3 - Kitchen utensils and articles (SD)",..
"..National Capital Region (NCR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",..
"..National Capital Region (NCR)","05.5.1 - Motorized tools and equipment (D)",..
"..National Capital Region (NCR)","05.5.1.0 - Motorized tools and equipment (D)",..
"..National Capital Region (NCR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",..
"..National Capital Region (NCR)","05.5.2.1 - Non-motorized tools (SD)",..
"..National Capital Region (NCR)","05.5.2.2 - Miscellaneous accessories (SD)",..
"..National Capital Region (NCR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",..
"..National Capital Region (NCR)","05.6.1 - Non-durable household goods (ND)",..
"..National Capital Region (NCR)","05.6.1.1 - Household cleaning and maintenance products (ND)",..
"..National Capital Region (NCR)","05.6.1.9 - Other non-durable household goods (ND)",..
"..National Capital Region (NCR)","05.6.2 - Domestic services and household services (S)",..
"..National Capital Region (NCR)","05.6.2.1 - Domestic services by paid staff (S)",..
"..National Capital Region (NCR)","06 - HEALTH",..
"..National Capital Region (NCR)","06.1 - MEDICINES AND HEALTH PRODUCTS",..
"..National Capital Region (NCR)","06.1.1 - Medicines (ND)",..
"..National Capital Region (NCR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",..
"..National Capital Region (NCR)","06.1.2 - Medical products (ND)",..
"..National Capital Region (NCR)","06.1.2.1 - Medical diagnostic products (ND)",..
"..National Capital Region (NCR)","06.1.2.2 - Prevention and protective devices (ND)",..
"..National Capital Region (NCR)","06.1.2.3 - Treatment devices for personal use (ND)",..
"..National Capital Region (NCR)","06.1.3 - Assistive products (D)",..
"..National Capital Region (NCR)","06.1.3.1 - Assistive products for vision (D)",..
"..National Capital Region (NCR)","06.2 - OUTPATIENT CARE SERVICES",..
"..National Capital Region (NCR)","06.2.1 - Preventive care services (S)",..
"..National Capital Region (NCR)","06.2.1.9 - Other preventive services (S)",..
"..National Capital Region (NCR)","06.2.2 - Outpatient dental services (S)",..
"..National Capital Region (NCR)","06.2.2.1 - Dental preventive services (S)",..
"..National Capital Region (NCR)","06.2.3 - Other outpatient care services (S)",..
"..National Capital Region (NCR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"..National Capital Region (NCR)","06.3 - INPATIENT CARE SERVICES",..
"..National Capital Region (NCR)","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"..National Capital Region (NCR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"..National Capital Region (NCR)","06.4 - OTHER HEALTH SERVICES",..
"..National Capital Region (NCR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"..National Capital Region (NCR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"..National Capital Region (NCR)","07 - TRANSPORT",..
"..National Capital Region (NCR)","07.1 - PURCHASE OF VEHICLES",..
"..National Capital Region (NCR)","07.1.1 - Motor cars (D)",..
"..National Capital Region (NCR)","07.1.1.1 - New motor cars (D)",..
"..National Capital Region (NCR)","07.1.2 - Motorcycles (D)",..
"..National Capital Region (NCR)","07.1.2.0 - Motorcycles (D)",..
"..National Capital Region (NCR)","07.1.3 - Bicycles (D)",..
"..National Capital Region (NCR)","07.1.3.0 - Bicycles (D)",..
"..National Capital Region (NCR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",..
"..National Capital Region (NCR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"..National Capital Region (NCR)","07.2.1.1 - Tires (SD)",..
"..National Capital Region (NCR)","07.2.1.2 - Parts for personal transport equipment (SD)",..
"..National Capital Region (NCR)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..National Capital Region (NCR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",..
"..National Capital Region (NCR)","07.2.2.1 - Diesel (ND)",..
"..National Capital Region (NCR)","07.2.2.2 - Gasoline (ND)",..
"..National Capital Region (NCR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..National Capital Region (NCR)","07.2.2.4 - Lubricants (ND)",..
"..National Capital Region (NCR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"..National Capital Region (NCR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"..National Capital Region (NCR)","07.2.4 - Other services in respect of personal transport equipment (S)",..
"..National Capital Region (NCR)","07.2.4.2 - Toll facilities (S)",..
"..National Capital Region (NCR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..National Capital Region (NCR)","07.3 - PASSENGER TRANSPORT SERVICES",..
"..National Capital Region (NCR)","07.3.1 - Passenger transport by railway (S)",..
"..National Capital Region (NCR)","07.3.1.1 - Passenger transport by train (S)",..
"..National Capital Region (NCR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..National Capital Region (NCR)","07.3.2 - Passenger transport by road (S)",..
"..National Capital Region (NCR)","07.3.2.1 - Passenger transport by bus and coach (S)",..
"..National Capital Region (NCR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"..National Capital Region (NCR)","07.3.2.9 - Other passenger transport by road (S)",..
"..National Capital Region (NCR)","07.3.3 - Passenger transport by air (S)",..
"..National Capital Region (NCR)","07.3.3.1 - Passenger transport by air, domestic (S)",..
"..National Capital Region (NCR)","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"..National Capital Region (NCR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"..National Capital Region (NCR)","07.4 - TRANSPORT SERVICES OF GOODS",..
"..National Capital Region (NCR)","07.4.1 - Postal and courier services (S)",..
"..National Capital Region (NCR)","07.4.1.1 - Letter handling services (S)",..
"..National Capital Region (NCR)","07.4.1.2 - Courier and parcel delivery services (S)",..
"..National Capital Region (NCR)","08 - INFORMATION AND COMMUNICATION",..
"..National Capital Region (NCR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",..
"..National Capital Region (NCR)","08.1.1 - Fixed telephone equipment (D)",..
"..National Capital Region (NCR)","08.1.1.0 - Fixed telephone equipment (D)",..
"..National Capital Region (NCR)","08.1.2 - Mobile telephone equipment (D)",..
"..National Capital Region (NCR)","08.1.2.0 - Mobile telephone equipment (D)",..
"..National Capital Region (NCR)","08.1.3 - Information processing equipment (D)",..
"..National Capital Region (NCR)","08.1.3.1 - Computers, laptops and tablets (D)",..
"..National Capital Region (NCR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
